job_link,last_processed_time,last_status,got_summary,got_ner,is_being_worked,job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type,job_skills
https://www.linkedin.com/jobs/view/global-regulatory-compliance-data-analyst-mathematics-knowledge-at-millenniumsoft-inc-3681499857,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,global regulatory compliance data analyst (mathematics knowledge),MillenniumSoft Inc,"San Jose, CA",2024-01-13,Santa Clara,United States,Data Entry Clerk,Mid senior,Onsite,"global regulatory compliance, data analyst, mathematics knowledge, data collection and management, chemistry, udi attributes, global labelling information, regulatory compliance data, udi databases, product data, data analysis, evaluation, recommendations, udi systems, regulatory compliance systems, process improvements, organizational development, maintenance efforts, reagent composition, sap navigation, data attribute collection, data management, data entry, storage, global submission, excel sheets, data standards, statistical validity, adhoc queries, reports, project status, un ghs, reach, clp regulation, osha, whmis, cal prop 65, eu mdr, ivdr, communication skills, fastpaced environment, formula composition, technical, scientific, management, packaging, writing, pc software applications, project management, facilitation skills, followup, documentation"
https://www.linkedin.com/jobs/view/looking-for-salesforce-data-analyst-new-york-ny-hybrid-contract-at-extend-information-systems-inc-3778541381,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"looking for salesforce data analyst -new york, ny (hybrid) - contract",Extend Information Systems Inc.,"New York, NY",2024-01-13,Eastchester,United States,Data Communications Analyst,Associate,Onsite,"salesforce analytics, data science, sql server, sharepoint, dynamics, ibm mainframe, tableau, power bi, data visualization, data governance, data management, salesforce reports and dashboards, data integration, data quality management, data modeling, etl, ssis (sql server integration services), salesforce api, salesforce outofthebox functionality, data cleansing, data deduplication, data validation, user support, process improvement, compliance and security, documentation, communication skills, analytical skills, attention to detail, accuracy, 2 years of experience in sql server mainframe database sharepoint and dynamics crm, 2 years of experience writing sql queries, strong/advanced experience in etl and ssis (sql server integration services), familiarity with the salesforce platform api and data model, familiarity with salesforce outofthebox functionality, strong/advanced experience in data modeling and documentation"
https://uk.linkedin.com/jobs/view/senior-data-analyst-at-in-technology-group-3792125708,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst,In Technology Group,"Irlam, England, United Kingdom",2024-01-13,Blackburn,United Kingdom,Data Entry Clerk,Mid senior,Onsite,"senior data analyst, data analysis, data modelling, data warehousing, sql, database design, data visualisation, power bi, excel, ssrs, ssis, stakeholder experience, problemsolving skills, interpersonal skills, collaboration"
https://www.linkedin.com/jobs/view/data-analyst-processor-hamilton-nj-only-local-candiadtes-at-biogensys-3742851654,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"data analyst/ processor - hamilton, nj (only local candiadtes)",Biogensys,"Hamilton, NJ",2024-01-13,Bound Brook,United States,Data Entry Clerk,Associate,Onsite,"data analysis, data processing, mail sorting, scanning machinery, clerical work, data entry, mail distribution, inventory management, supplies management, confidential data handling"
https://www.linkedin.com/jobs/view/marketing-data-analyst-hybrid-at-kforce-inc-3798648456,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,marketing data analyst - hybrid,Kforce Inc,"Dallas, TX",2024-01-13,Garland,United States,Data Entry Clerk,Associate,Onsite,"google studio, looker, google analytics, firebase, mobile measurement partners, data modeling, data mining, google cloud platform, data management, data processing, data analysis, data visualization, data security, lowlatency dashboards, data visualization best practices, digital marketing principles, written communication, verbal communication, organization, prioritization, planning, sql, python, bachelor's degree in information systems, bachelor's degree in analytics, bachelor's degree in related major"
https://www.linkedin.com/jobs/view/salesforce-data-analyst-at-software-technology-inc-3778536234,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,salesforce data analyst,Software Technology Inc.,"New York, NY",2024-01-13,Eastchester,United States,Data Communications Analyst,Associate,Onsite,"salesforce, data analysis, data management, data reporting, data integration, data visualization, data modeling, sql server, mainframe database, sharepoint, dynamics crm, etl, ssis, salesforce api, salesforce data model, salesforce outofthebox functionality, data quality management, process improvement, compliance and security, documentation, bachelor's degree, 10+ years it experience, 5+ years salesforce data analysis and reporting, 2 years experience in sql server mainframe database sharepoint and dynamics crm, 2 years experience writing sql queries, experience in etl and ssis, familiarity with salesforce platform api and data model, familiarity with salesforce outofthebox functionality, experience in data modeling and documentation, excellent communication skills, attention to detail, commitment to data accuracy, onsite in nyc (40%) and remote"
https://uk.linkedin.com/jobs/view/hr-data-analyst-at-randstad-technologies-recruitment-3800379235,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,hr data analyst,Randstad Technologies Recruitment,"Manchester, England, United Kingdom",2024-01-13,Blackburn,United Kingdom,Data Entry Clerk,Mid senior,Onsite,"data extraction, data analysis, data evaluation, hr data analysis, hr system maintenance, cornerstone, sdworx, hr systems"
https://www.linkedin.com/jobs/view/data-analyst-brooklyn-ny-long-term-contract-at-spanco-solutions-3707517515,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"data analyst | brooklyn, ny | long term contract",Spanco Solutions,"Brooklyn, NY",2024-01-13,Eastchester,United States,Data Communications Analyst,Associate,Onsite,"pl/sql, sql, oracle 12c, performance tuning, sql optimization, pl/sql code optimization, xml processing, objectoriented programming, large objects, data structures, data manipulation, databases, design, programming, testing, implementation, technical documentation, user documentation, software conversion"
https://uk.linkedin.com/jobs/view/hr-data-analyst-at-randstad-tech-it-3804015862,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,hr data analyst,Randstad Tech IT,"Manchester, England, United Kingdom",2024-01-13,Blackburn,United Kingdom,Data Entry Clerk,Mid senior,Onsite,"data extraction, data analytics, data analysis, hr data, hr systems maintenance, cornerstone, sdworx, reporting, data accuracy, data updating, remote work"
https://www.linkedin.com/jobs/view/sr-data-analyst-at-spruce-power-3787722493,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,sr. data analyst,Spruce Power,"Houston, TX",2024-01-13,Baytown,United States,Data Communications Analyst,Mid senior,Onsite,"data analysis, datadriven decision making, reporting, advanced analytics, power bi, sql, ssrs, ssas, excel, python, r, data management, data quality, data visualization, presentation skills, data warehouse, etl, azure cloud, solar industries, microsoft office suite, computer science, stem"
https://uk.linkedin.com/jobs/view/data-analyst-sql-power-bi-at-nigel-frank-international-3780307888,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst - sql & power bi,Nigel Frank International,"Manchester, England, United Kingdom",2024-01-13,Blackburn,United Kingdom,Data Entry Clerk,Mid senior,Onsite,"sql, tsql, ssrs, power bi, dax, snowflake, microsoft certifications, itil, complex queries, stored procedures, tables, views, report builder, communication, problem solving, stakeholder management"
https://www.linkedin.com/jobs/view/ecdp-data-analyst-at-genesis10-3798101629,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,ecdp data analyst,Genesis10,"Hopkins, MN",2024-01-13,Minneapolis,United States,Data Entry Clerk,Associate,Onsite,"ecdp, data analysis, software development, data collection, data validation, data integrity, data management, quality assurance, data reporting, data visualization, data interpretation, data mining, machine learning, artificial intelligence, business intelligence, project management, communication, teamwork, problemsolving, analytical thinking, attention to detail, accuracy, efficiency, w2 pay rate, health benefits, dental benefits, vision benefits, health savings account, voluntary hospital indemnity, voluntary term life insurance, 401k, sick pay, commuter benefits, remote work opportunities, equal opportunity employer"
https://www.linkedin.com/jobs/view/director-data-scientist-biopharma-at-pfizer-3729742827,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"director, data scientist - biopharma",Pfizer,"San Francisco, CA",2024-01-13,Novato,United States,Data Communications Analyst,Associate,Onsite,"data science, predictive modeling, statistical analysis, endtoend solutions, business insights, patientcentric solutions, datadriven decision making, collaboration, data requirements, critical metrics, experimentation, machine learning, optimization engines, data science pipelines, python, scala, java, r, big data, hadoop, spark, data visualization, tableau, angular, communication skills, leadership, teamwork, coaching, mentoring"
https://www.linkedin.com/jobs/view/custodial-quality-data-analyst-at-jll-3778684847,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,custodial quality data analyst,JLL,"Chicago, IL",2024-01-13,Chicago,United States,Data Communications Analyst,Associate,Onsite,"data analysis, data collection, kpi monitoring, corrigo work order hygiene, data analytics, data reporting, equipment management, supply management, contractor transition, vendor kpi performance management, bi solutions, data warehousing, data transformation, trend analysis, workflow optimization, college degree, high school diploma, 23 years of relevant experience, excellent communication skills, data analysis skills, research skills, technical knowledge of building systems, ms office suite, cmms databases, visio, sharepoint, sql, vba"
https://www.linkedin.com/jobs/view/hr-data-analyst-at-ultimate-staffing-3789545516,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,hr data analyst,Ultimate Staffing,"Houston, TX",2024-01-13,Baytown,United States,Data Communications Analyst,Mid senior,Onsite,"hr data analysis, data visualization, excel, hris, statistical analysis, report writing, compensation, benefits, payroll, performance management, training"
https://www.linkedin.com/jobs/view/senior-mdm-data-analyst-at-inspyr-solutions-3802864617,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior mdm data analyst,INSPYR Solutions,"Houston, TX",2024-01-13,Baytown,United States,Data Communications Analyst,Mid senior,Onsite,"data management, data analytics, reporting, sql, stored procedure, advanced sql, data warehousing, tableau, sas suite, ms sql server, oracle, etl, data warehouse transformation, data governance, data strategies, database architecture, database management, data processing, systems analysis, logical data models, data structures, data normalization, data models, business requirements, amazon web services (aws), python, rpa methods, communication, presentation, collaboration, critical thinking, problem solving, teamwork, positive attitude, innovation, efficiency, quality assurance, data security, data currency, data availability, data quality, data volumes"
https://www.linkedin.com/jobs/view/portfolio-reporting-data-analyst-at-mission-staffing-3805206200,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,portfolio reporting data analyst,Mission Staffing,"Stamford, CT",2024-01-13,Bridgeport,United States,Data Entry Clerk,Associate,Onsite,"data analysis, data management, investor services, data analytics, dashboard development, data distribution, data validation, technical writing, verbal communication, fund administration, investor reporting, data visualization, remote work, inoffice work"
https://www.linkedin.com/jobs/view/staff-business-data-analyst-at-intuit-3786404093,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,staff business data analyst,Intuit,"San Diego, CA",2024-01-13,San Diego,United States,Data Communications Analyst,Mid senior,Onsite,"service operations, ecommerce marketplace analytics, customer care analytics, product analytics, sql, a/b testing, data visualization, instrumenting data tracking, python, r, machine learning models, statistics, data analytics, economics, mathematics, finance, databacked insights, strategic business decisions, data literacy, measurement plans, analytics reports, data engineering, data automation"
https://www.linkedin.com/jobs/view/staff-business-data-analyst-at-intuit-3784916695,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,staff business data analyst,Intuit,"San Diego, CA",2024-01-13,San Diego,United States,Data Communications Analyst,Mid senior,Onsite,"sql, tableau/qliksense, excel, metrics definition, data tracking instrumentation, problem solving, quantitative thinking, project management, communications skills, stakeholder relationships, storytelling with data, strategic thinking, crossfunctional alignment, experimentation planning, data analysis, insight generation, model iteration, business consulting, experimentation plans, mentoring"
https://www.linkedin.com/jobs/view/process-design-data-analyst-at-baker-mckenzie-tampa-center-3800049872,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,process design & data analyst,Baker McKenzie Tampa Center,"Tampa, FL",2024-01-13,Seminole,United States,Data Communications Analyst,Associate,Onsite,"business process analysis, data analysis, system analysis, process design, process optimization, organizational needs, process maps, documentation, data patterns, data trends, optimization areas, software testing, release estimates, crossfunctional collaboration, data insights, continuous improvement, servicenow csa, servicenow cis, servicenow development, reporting, performance analytics, scrum master certification, business analysis, itsm applications, hrsd applications, service management application, servicenow implementation, customer service, customer support, deadlines, attention to detail, alternative solutions, independent work, working relationships, technical skills, analytical skills, reasoning skills, communication skills, written communication, oral communication"
https://www.linkedin.com/jobs/view/psyche-magnetometer-data-analyst-i-at-massachusetts-institute-of-technology-3777015234,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,psyche magnetometer data analyst i,Massachusetts Institute of Technology,"Cambridge, MA",2024-01-13,Beverly,United States,Data Communications Analyst,Mid senior,Onsite,"magnetometer, data analysis, python, matlab, unix, geoscience, planetary science, physics, computer science, data analysis experience, coding experience"
https://au.linkedin.com/jobs/view/financial-data-analyst-mandarin-speaking-at-hays-3796319970,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,financial data analyst (mandarin speaking),Hays,"Sydney, New South Wales, Australia",2024-01-13,New South Wales,Australia,Data Entry Clerk,Mid senior,Onsite,"tableau, sql, python, data visualization, data processing, data storage, data analysis, asset liability analysis, forecasting, performance assessment, budget management, problemsolving, advanced analytics, communication"
https://www.linkedin.com/jobs/view/data-analyst-at-stemboard-3778948922,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst,STEMBoard,"Tampa, FL",2024-01-13,Seminole,United States,Data Entry Clerk,Mid senior,Onsite,"data analysis, qualitative analysis, quantitative analysis, data management, data restructuring, data parsing, data sanitization, data visualization, statistical methods, excel, sql, social sciences, social media, business, research, structured data, nonstandard data, communication, writing, reporting, presentation, project management, team collaboration, creativity, innovation, problem solving, attention to detail, accuracy, efficiency, adaptability, flexibility, time management, leadership, supervisory skills, ts/sci clearance, bachelor's degree, advanced analytics, sna, nlp, ml, r, tableau"
https://www.linkedin.com/jobs/view/r-d-quality-data-analyst-at-takeda-3783145398,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,r&d quality data analyst,Takeda,"Boston, MA",2024-01-13,Beverly,United States,Data Communications Analyst,Mid senior,Onsite,"data analysis, data visualization, data extraction, data cleaning, database management, patient health profile management, data integrity, payment services automation, qms systems (qaad trackwise), research, audit, inspection, deviation, computer science, engineering, informatics, data science, r&d, remote work"
https://au.linkedin.com/jobs/view/senior-data-analyst-at-unsw-3803736535,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst,UNSW,"Sydney, New South Wales, Australia",2024-01-13,New South Wales,Australia,Data Entry Clerk,Mid senior,Onsite,"data analysis, sql, project management, change management, strategic thinking, business solutions, stakeholder engagement, negotiation, data structures, business processes, policies, system development, service development, student information systems, crm systems, sims"
https://au.linkedin.com/jobs/view/data-analyst-at-data%233-3800616657,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst,Data#3,"Parramatta, New South Wales, Australia",2024-01-13,New South Wales,Australia,Data Entry Clerk,Mid senior,Onsite,"sap data migration, sap eam, finance, purchasing, data extraction, data transformation, data loading, data profiling, data cleansing, data modelling, stakeholder engagement, negotiation, s4 hana project, data services, lsmw, troubleshooting, problem solving, critical thinking, communication skills, interpersonal skills, complex environment, negotiation skills, data quality management, data extraction, data mapping, data reconciliation, data migration, data construction, project management, status reporting"
https://www.linkedin.com/jobs/view/staff-business-data-analyst-at-intuit-3792582062,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,staff business data analyst,Intuit,"San Diego, CA",2024-01-13,San Diego,United States,Data Communications Analyst,Mid senior,Onsite,"data analytics, product analytics, business intelligence, a/b testing, sql, data visualization (tableau qlik amplitude), funnel measurement, reporting, metrics definition, data tracking, problemsolving, quantitative thinking, project management, communication, stakeholder engagement, data storytelling, experimentation, optimization, datadriven strategies, whitepaper writing, e2e funnel reporting, mentoring"
https://www.linkedin.com/jobs/view/staff-business-data-analyst-at-intuit-3754946151,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,staff business data analyst,Intuit,"San Diego, CA",2024-01-13,San Diego,United States,Data Communications Analyst,Mid senior,Onsite,"sql, tableau, data reporting solution, ab testing, personalization, multiarmed bandits, machine learning, data mining, clickstream data, end to end quantitative thinking, storytelling with data, project management, data scientist, predictive attributes, ml models, bachelor's degree, master's degree, analytical skills, product conversion, business application/evaluation, large data sets, datadriven insights, technical writing, communication skills, iteration, improvement, advanced analytics techniques"
https://www.linkedin.com/jobs/view/business-process-data-analyst-127423-at-uc-san-diego-3795192553,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,business process & data analyst - 127423,UC San Diego,"San Diego, CA",2024-01-13,San Diego,United States,Data Entry Clerk,Mid senior,Onsite,"business process analysis, project management, microsoft access, slate crm, use case modeling, user story creation, narrative description, sql, quality assurance, testing, data analysis, data processing, web development, computer systems, automated data processing, data communication, data formatting, data storage, data transport, data backup, computer interface media, information flow, architecture, ibm mainframe, networked applications, quality control, financial systems, student information systems, sap monitoring, cfp calculations, alternative loans"
https://www.linkedin.com/jobs/view/plant-master-data-analyst-at-schneider-electric-3779503726,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,plant master data analyst,Schneider Electric,"Fairfield, OH",2024-01-13,Cincinnati,United States,Data Entry Clerk,Associate,Onsite,"material master, sap, erp systems, product life cycle, sql, databases, data quality, inventory accuracy, cycle counting, data management, data cleansing, engineering, manufacturing, quality, problem solving, analytical skills, numeracy, statistics, math, communication"
https://www.linkedin.com/jobs/view/senior-technical-data-analyst-1025569-at-the-judge-group-3799204010,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior technical data analyst (1025569),The Judge Group,"Quincy, MA",2024-01-13,Beverly,United States,Data Entry Clerk,Mid senior,Onsite,"data preparation, etl, edi, data architecture, business policies, systems, applications, networking environments, bi platforms, business requirements, technical requirements, information technology solutions, logical designs, codebased designs, rfps, sows, saas solutions, infrastructure hardware, software, professional services, risk mitigation strategies, architectural proofs of concept, cloudnative applications, missioncritical enterprise applications, commercial cloud, aws, risk management, disaster recovery, business continuity, it security architecture, it regulatory compliance, analytical skills, problemsolving skills, written communication skills, verbal communication skills, facilitation skills, presentation skills, discussion leadership skills, technical artifacts, environment, sad, runbook, healthcare domain, healthcare data, information systems, it"
https://www.linkedin.com/jobs/view/data-analyst-level-1-with-security-clearance-at-clearancejobs-3753465836,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst level 1 with security clearance,ClearanceJobs,"San Diego, CA",2024-01-13,San Diego,United States,Data Entry Clerk,Mid senior,Onsite,"data analysis, tactical data link (tdl), system specifications, test requirements, debugging, report writing, test observation report, final test reports, test plans, test engineering, microsoft word, microsoft excel, written communication, verbal communication, navy command control communications computers and intelligence (c4i), navy command and control (c2), customer interface, project management, process adherence, stem degree, technical documentation, requirements analysis, investigations, technical concepts, analytical methods, metrics, presentation skills, security clearance, u.s. citizenship"
https://www.linkedin.com/jobs/view/data-analyst-at-rezilient-health-3781946727,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst,Rezilient Health,"St Louis, MO",2024-01-13,Ferguson,United States,Data Entry Clerk,Associate,Onsite,"data analysis, data manipulation, data insights, data engineering, data cleansing, data transformation, data quality, data integrity, claims data, clinical data, etl, sql, python, data visualization, powerbi, looker, aws, snowflake, dbt, github, notebook documentation, health care data, taxonomies, healthcare data, statistical analysis, healthcare operations, datadriven approach, analytical skills, project management, forecasting, business planning, communication skills, organizational skills"
https://www.linkedin.com/jobs/view/clinical-data-analyst-iii-at-l-a-care-health-plan-3763836921,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,clinical data analyst iii,L.A. Care Health Plan,"Los Angeles, CA",2024-01-13,Pasadena,United States,Data Communications Analyst,Mid senior,Onsite,"hedis, quality and process improvement, data quality assurance, process programming, specification documentation, report developing, complex data analysis, data integration, information systems, data queries, ad hoc and ongoing health care measures, statistical analysis system (sas), structured query language (sql), analytical programs, databases, routine procedures, sas or sql programming language, work tools, assumptions, business operations, processes, technical solutions, business performance, mentorship, specialized knowledge, technical and standards, training, education/tutoring, communication, national committee for quality assurance (ncqa), centers for medicare and medicaid services (cms), state, sas proc sql, sas macro, database related sas, healthcare data analyst (chda)"
https://www.linkedin.com/jobs/view/sr-data-analyst-slate-reporting-analytics-at-northeastern-university-3761621109,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,sr. data analyst - slate reporting & analytics,Northeastern University,"Boston, MA",2024-01-13,Beverly,United States,Data Communications Analyst,Mid senior,Onsite,"technolutions slate crm, sql, statistical software (spss stata sas r), data management, data visualization, relational databases, data security, data governance, statistical analysis, report creation, data analysis, quality assurance, quality control, training, communication, collaboration, problemsolving, analytical skills, attention to detail, ability to work independently and as part of a team, ability to meet deadlines, ability to work under pressure, bachelor's degree (required), master's degree (preferred), 35 years of experience with technolutions slate crm, 35 years of admissions or enrollment experience, experience with sql, advanced practical experience with report creation and analysis in slate data management and data visualization software, work experience and proficiency using statistical software such as spss stata sas and r, strong analytical and data management skills, ability to provide strategic analysis and recommendations to drive enrollment decisionmaking, working knowledge of data management concepts including relational databases data security data governance and system maintenance, relevant exposure to both undergraduate and graduate enrollment processes preferred, ability to collaborate and work beyond business hours including weekends and evenings as needed during high volume months, experience working in a fastpaced dynamic environment, strong interpersonal communication skills, ability to work and communicate with a broad group of stakeholders, demonstrated intellectual curiosity creativity high energy strong character and discipline, commitment to best practice excellence and innovation in a fastpaced environment with high expectations, ability to prioritize multiple projects and meet deadlines"
https://www.linkedin.com/jobs/view/senior-data-analyst-at-workforce-connections-3799708319,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst,Workforce Connections,"St Louis, MO",2024-01-13,Ferguson,United States,Data Entry Clerk,Associate,Onsite,"data analytics, data insights, datadriven decisionmaking, stakeholder engagement, data modeling, statistical analysis, data visualization, data presentation, data collection, data analysis, financial analysis, operational analysis, kpi monitoring, it collaboration, data accuracy, data quality, data integrity, process improvement, data governance, ms excel, sql, tableau, power bi, statistical methods, communication skills, teamwork, problemsolving, time management"
https://www.linkedin.com/jobs/view/healthcare-data-analyst-at-strategic-employment-partners-sep-3727947873,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,healthcare data analyst,Strategic Employment Partners (SEP),"Boston, MA",2024-01-13,Beverly,United States,Data Communications Analyst,Mid senior,Onsite,"innovation strategist, sql, python, cloudbased solutions, healthcare domain, data analysis, actuarial science, statistical / data science, aws cloud technologies, big data tools, spark, hive, hadoop"
https://www.linkedin.com/jobs/view/clinical-data-analyst-iii-at-l-a-care-health-plan-3681469386,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,clinical data analyst iii,L.A. Care Health Plan,"Los Angeles, CA",2024-01-13,Pasadena,United States,Data Communications Analyst,Mid senior,Onsite,"healthcare data analysis, sas, sql, data quality assurance, process programming, specification documentation, report development, data integration, data mining, statistical analysis, data visualization, business intelligence, data warehousing, data modeling, data management, data governance, project management, communication, collaboration, teamwork, problem solving, critical thinking, analytical skills, attention to detail, accuracy, reliability, selfmotivation, multitasking, time management, organizational skills, research skills, learning agility, adaptability, flexibility, bachelor's degree, master's degree in public health or related field, 5+ years of experience in hedis or risk adjustment reporting/analysis, sas certification, certified healthcare data analyst (chda)"
https://www.linkedin.com/jobs/view/business-intelligence-data-analyst-at-mercy-medical-center-baltimore-md-3774812495,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,business intelligence data analyst,"Mercy Medical Center, Baltimore, MD","Baltimore, MD",2024-01-13,Baltimore,United States,Data Communications Analyst,Mid senior,Onsite,"data analytics, healthcare, data synthesis, data visualization, data interpretation, data reporting, data management, data platforms, data analysis, data mining, data integration, data quality, data governance, data security, project management, time management, collaboration, communication, bachelors degree, healthcare experience, epic experience"
https://www.linkedin.com/jobs/view/business-data-analyst-i-at-university-of-central-florida-3785368049,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,business data analyst i,University of Central Florida,Greater Orlando,2024-01-13,Avondale,United States,Data Communications Analyst,Mid senior,Onsite,"statistics, research methods, regression analysis, logistic regression, sas enterprise guide, sas intrnet, sas enterprise miner, base sas, sas macro facility, sql, r, html, excel, spss, qualtrics, tableau, business intelligence, data analysis, data cleansing, data reporting, statistical methods, survey design, survey analysis, survey reporting techniques, verbal communication, graphical communication, ability to work independently, ability to work in a team environment, prior university experience"
https://ca.linkedin.com/jobs/view/data-analyst-part-time-at-voxmediallc-3757206498,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst part time,Voxmediallc,"Brossard, Quebec, Canada",2024-01-13,Côte-Saint-Luc,Canada,Data Entry Clerk,Mid senior,Onsite,"data analysis, statistical techniques, data manipulation processes, data visualization, sql, r, python, tableau, power bi, statistical modeling, hypothesis testing, a/b testing, data integrity, data accuracy, data completeness, team environment, data visualization"
https://ca.linkedin.com/jobs/view/data-analyst-part-time-at-toyandsons-3757201990,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst part time,Toyandsons,"Sherbrooke, Quebec, Canada",2024-01-13,Sarnia-Clearwater,Canada,Data Communications Analyst,Mid senior,Onsite,"data analysis, advanced statistical techniques, data visualization, sql, r, python, hypothesis testing, a/b testing, tableau, power bi, data manipulation, data quality, data integrity, data collection, data cleansing, data management, etl processes"
https://www.linkedin.com/jobs/view/senior-data-analyst-%E2%80%93-bookable-experiences-revenue-management-analytics-at-the-walt-disney-company-3799029537,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst – bookable experiences revenue management analytics,The Walt Disney Company,"Lake Buena Vista, FL",2024-01-13,Avondale,United States,Data Communications Analyst,Mid senior,Onsite,"data analytics, data visualization, business intelligence, tableau, sql, python, sas, java, excel, snowflake, data platforms, data manipulation, data handling, communication, presentation, relationship building, data assimilation, forecasting, trend analysis, python, sas, revenue management, pricing, forecasting, food & beverage operations, master's degree, data science, statistics, computer science, industrial engineering"
https://au.linkedin.com/jobs/view/senior-data-analyst-at-resmed-3776249197,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst,ResMed,"Sydney, New South Wales, Australia",2024-01-13,New South Wales,Australia,Data Entry Clerk,Mid senior,Onsite,"data analytics, data discovery, data quality, data science, data visualization, dashboard development, bi tools, sql, time series forecasting, demand planning, supply planning, ibp, s&op, erp systems, advanced planning systems, machine learning, ai, python, r, communication, presentation, proactive, independent, critical thinking, problem solving, analytical skills, business acumen, teamwork, stem"
https://www.linkedin.com/jobs/view/research-data-analyst-at-the-johns-hopkins-university-3782537995,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,research data analyst,The Johns Hopkins University,"Baltimore, MD",2024-01-13,Baltimore,United States,Data Communications Analyst,Mid senior,Onsite,"data management, data analysis, statistical programming, data collection, data quality assurance, database creation and maintenance, data reporting, data presentation, data integration, data cleaning, data entry, data abstraction, data modeling, data mining, data visualization, data interpretation, grant writing, manuscript writing, collaboration, communication, problemsolving, critical thinking, attention to detail, accuracy, precision, efficiency, redcap, access, r, sas, arcgis, stata, python, c, s+, r, matlab, stata, sas, arcgis, statistics, quantitative analysis, epidemiology, clinical research, public health, environmental health, microbiology, immunology, communitydriven research, environmental justice, scientific understanding, educational growth"
https://www.linkedin.com/jobs/view/senior-data-analyst-flights-team-bangkok-based-relocation-provided-at-agoda-3750890530,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"senior data analyst (flights team, bangkok-based, relocation provided)",Agoda,"Orlando, FL",2024-01-13,Avondale,United States,Data Communications Analyst,Mid senior,Onsite,"data analysis, data visualization, sql, tableau, excel, python, r, bachelor's degree in business or quantitative subject, statistical modelling, machine learning, stakeholder management, a/b testing, datadriven decision making, multitasking, prioritization, resource coordination, communication skills, mba or masters in quantitative subject, program management certifications, asian market experience, travel industry experience, ecommerce experience, tech industry experience, consulting experience"
https://www.linkedin.com/jobs/view/sr-research-data-analyst-at-the-johns-hopkins-university-3738036836,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,sr. research data analyst,The Johns Hopkins University,"Baltimore, MD",2024-01-13,Baltimore,United States,Data Entry Clerk,Mid senior,Onsite,"bioinformatics, statistics, molecular biology, mathematics, metagenomics, transcriptomics, metabolomics, viromes, microbiome, data analysis, experimental design, analytical expertise, statistical analysis, computational analysis, data interpretation, data visualization, research proposals, manuscript preparation, highthroughput sequencing, antimicrobial resistance, python, r, matlab, ncbi, geneious, blast, qiime2, mothur, metaphlan, scipy"
